,t_cap,t_hh,xlong,ylat
1890,1300.0,60.0,240.92101,46.09189
1891,1300.0,60.0,240.91965,46.10718
1892,1300.0,60.0,240.90111000000002,46.09869
1893,1300.0,60.0,240.89355,46.07876
1894,1300.0,60.0,240.90491,46.098
1895,1300.0,60.0,240.88789,46.08287
1896,1300.0,60.0,240.92665,46.10563
1897,1300.0,60.0,240.8852,46.10192
1898,1300.0,60.0,240.92478,46.10604
1899,1300.0,60.0,240.88711,46.10159
1900,1300.0,60.0,240.93104,46.10464
1901,1300.0,60.0,240.90789,46.09607
1902,1300.0,60.0,240.91141,46.0948
1903,1300.0,60.0,240.89101,46.10109
1904,1300.0,60.0,240.91921000000002,46.0925
1905,1300.0,60.0,240.89512000000002,46.07793
1906,1300.0,60.0,240.91586999999998,46.10801
1907,1300.0,60.0,240.91370999999998,46.09419
1908,1300.0,60.0,240.85631999999998,46.105
1909,1300.0,60.0,240.84412,46.1102
1910,1300.0,60.0,240.84951,46.10719
1911,1300.0,60.0,240.85460999999998,46.1056
1912,1300.0,60.0,240.84190999999998,46.11039
1913,1300.0,60.0,240.84841,46.10809
1914,1300.0,60.0,240.85081,46.10609
1915,1300.0,60.0,240.85271,46.10579
1916,1300.0,60.0,240.84701,46.10909
1917,1300.0,60.0,240.84561,46.10959
1918,1300.0,60.0,240.85912000000002,46.10399
1919,1300.0,60.0,240.85771,46.10449
1920,2300.0,80.0,240.86131,46.10069
1921,2300.0,80.0,240.93131,46.08789
1922,2300.0,80.0,240.86911,46.09319
1923,2300.0,80.0,240.84001,46.11279
1924,2300.0,80.0,240.86391,46.12
1925,2300.0,80.0,240.92821,46.08929
1926,2300.0,80.0,240.87682,46.09409
1927,2300.0,80.0,240.86381,46.09539
1928,2300.0,80.0,240.92401,46.09129
1929,2300.0,80.0,240.85571,46.121
1930,2300.0,80.0,240.83701000000002,46.11449
1931,2300.0,80.0,240.87086,46.11853
1932,2300.0,80.0,240.85979,46.1205
1933,2300.0,80.0,240.86732,46.11919
1934,2500.0,85.0,239.93571,45.72599
1935,2500.0,85.0,239.93520999999998,45.73019
1936,2500.0,85.0,239.95740999999998,45.73539
1937,2500.0,85.0,239.91181,45.75279
1938,2500.0,85.0,239.91081,45.7548
1939,2500.0,85.0,239.91782,45.7469
1940,2500.0,85.0,239.93471,45.72799
1941,2500.0,85.0,239.90663,45.69999
1942,2500.0,85.0,239.93652,45.724
1943,2500.0,85.0,239.93722,45.7222
1944,2500.0,85.0,239.92011,45.74479
1945,2500.0,85.0,239.92221,45.74279
1946,2500.0,85.0,239.93182000000002,45.73729
1947,2500.0,85.0,239.90921,45.7566
1948,2500.0,85.0,239.91602,45.74889
1949,2500.0,85.0,239.93701,45.73209
1950,2500.0,85.0,239.91351,45.75089
1951,2500.0,85.0,239.92432,45.7408
1952,2500.0,85.0,239.95641,45.73739
1953,2500.0,85.0,239.92551,45.73929
1954,2500.0,85.0,239.93671,45.73399
1955,1500.0,80.0,239.38271,45.60259
1956,1500.0,80.0,239.38271,45.6064
1957,1500.0,80.0,239.38271,45.6083
1958,1500.0,80.0,239.38271,45.6121
1959,1500.0,80.0,239.38271,45.6102
1960,1500.0,80.0,239.38271,45.60449
1961,1800.0,80.0,242.64201,47.16819
1962,1800.0,80.0,242.67261000000002,47.1387
1963,1800.0,80.0,242.66061000000002,47.1583
1964,1800.0,80.0,242.64121,47.17049
1965,1800.0,80.0,242.71121,47.0976
1966,1800.0,80.0,242.70332000000002,47.1377
1967,1800.0,80.0,242.67041999999998,47.10439
1968,1800.0,80.0,242.62501,47.1648
1969,1800.0,80.0,242.67840999999999,47.13429
1970,1800.0,80.0,242.62651,47.16229
1971,1800.0,80.0,242.67121,47.16219
1972,1800.0,80.0,242.66322,47.1569
1973,1800.0,80.0,242.68282,47.1046
1974,1800.0,80.0,242.68221,47.1438
1975,1800.0,80.0,242.64891,47.16139
1976,1800.0,80.0,242.69672,47.13689
1977,1800.0,80.0,242.69061,47.134
1978,1800.0,80.0,242.66941,47.10729
1979,1800.0,80.0,242.65510999999998,47.16029
1980,1800.0,80.0,242.66851,47.1517
1981,1800.0,80.0,242.64851,47.11459
1982,1800.0,80.0,242.70441,47.10529
1983,1800.0,80.0,242.67201,47.10249
1984,1800.0,80.0,242.68791,47.1339
1985,1800.0,80.0,242.67261000000002,47.15949
1986,1800.0,80.0,242.70580999999999,47.09929
1987,1800.0,80.0,242.71051,47.13609
1988,1800.0,80.0,242.71542,47.10569
1989,1800.0,80.0,242.65411,47.11089
1990,1800.0,80.0,242.68621000000002,47.14
1991,1800.0,80.0,242.71771,47.13689
1992,1800.0,80.0,242.69981,47.13799
1993,1800.0,80.0,242.66901000000001,47.14919
1994,1800.0,80.0,242.71452,47.13689
1995,1800.0,80.0,242.65842,47.1107
1996,1800.0,80.0,242.64871,47.1176
1997,1800.0,80.0,242.67901999999998,47.10339
1998,1800.0,80.0,242.70261,47.1
1999,1800.0,80.0,242.65971000000002,47.10769
2000,1800.0,80.0,242.71461,47.10189
2001,1800.0,80.0,242.67181,47.14199
2002,1800.0,80.0,242.65771,47.1592
2003,1800.0,80.0,242.66782,47.15389
2004,1800.0,80.0,242.64511,47.16419
2005,1800.0,80.0,242.68191000000002,47.13189
2006,1800.0,80.0,242.64291,47.1657
2007,1800.0,80.0,242.69741,47.10529
2008,1800.0,80.0,242.70101,47.10569
2009,1800.0,80.0,242.64701,47.1629
2010,1800.0,80.0,242.68642,47.10579
2011,1800.0,80.0,242.65231,47.16119
2012,1800.0,80.0,242.64851,47.11969
2013,1800.0,80.0,242.66952,47.1465
2014,1800.0,80.0,242.63021,47.1625
2015,1800.0,80.0,242.66952,47.14459
2016,1800.0,80.0,242.67532,47.1022
2017,1800.0,80.0,242.66602,47.15579
2018,1800.0,80.0,242.63720999999998,47.1713
2019,2100.0,79.0,239.90662,45.6689
2020,2100.0,79.0,239.87382,45.74099
2021,2100.0,79.0,239.87461000000002,45.7375
2022,2100.0,79.0,239.87492,45.70799
2023,2100.0,79.0,239.87456,45.74338
2024,2100.0,79.0,239.86791,45.64619
2025,2100.0,79.0,239.90510999999998,45.68129
2026,2100.0,79.0,239.87448999999998,45.74728
2027,2100.0,79.0,239.84371,45.66999
2028,2100.0,79.0,239.87421,45.72329
2029,2100.0,79.0,239.84492,45.66319
2030,2100.0,79.0,239.90581,45.67569
2031,2100.0,79.0,239.90292,45.68869
2032,2100.0,79.0,239.86621,45.64869
2033,2100.0,79.0,239.87457,45.73554
2034,2100.0,79.0,239.87392,45.7278
2035,2100.0,79.0,239.84402,45.66489
2036,2100.0,79.0,239.87492,45.7007
2037,2100.0,79.0,239.90552,45.68509
2038,2100.0,79.0,239.85761,45.65419
2039,2100.0,79.0,239.87321,45.64159
2040,2100.0,79.0,239.90652,45.67139
2041,2100.0,79.0,239.87451,45.73349
2042,2100.0,79.0,239.88261,45.6653
2043,2100.0,79.0,239.90531,45.68319
2044,2100.0,79.0,239.87492,45.71209
2045,2100.0,79.0,239.88491,45.66179
2046,2100.0,79.0,239.86331,45.65049
2047,2100.0,79.0,239.90541000000002,45.67949
2048,2100.0,79.0,239.84260999999998,45.66719
2049,2100.0,79.0,239.88491,45.6597
2050,2100.0,79.0,239.88142,45.66729
2051,2100.0,79.0,239.90591,45.67759
2052,2100.0,79.0,239.87461000000002,45.73169
2053,2100.0,79.0,239.87402,45.70289
2054,2100.0,79.0,239.87453,45.74543
2055,2100.0,79.0,239.87492,45.7258
2056,2100.0,79.0,239.87122,45.64389
2057,2100.0,79.0,239.86041,45.65239
2058,2100.0,79.0,239.87461000000002,45.72979
2059,2100.0,79.0,239.87302,45.7207
2060,2100.0,79.0,239.88371,45.66359
2061,2100.0,79.0,239.87455,45.73925
2062,2100.0,79.0,239.87451,45.70459
2063,2100.0,79.0,239.90611,45.6736
2064,2100.0,79.0,239.87501,45.7062
2065,2100.0,79.0,239.90401,45.68689
2066,2000.0,80.0,242.74071,44.41514
2067,2000.0,80.0,242.74728,44.4193
2068,2000.0,80.0,242.74263000000002,44.41699
2069,2000.0,80.0,242.7447,44.4184
2070,2000.0,80.0,242.73771,44.41499
2071,2100.0,79.0,239.78881,45.69569
2072,2100.0,79.0,239.76202,45.6806
2073,2100.0,79.0,239.75331,45.6956
2074,2100.0,79.0,239.76891,45.7124
2075,2100.0,79.0,239.75421,45.69429
2076,2100.0,79.0,239.75252,45.69679
2077,2100.0,79.0,239.76071000000002,45.68229
2078,2100.0,79.0,239.75311,45.66959
2079,2100.0,79.0,239.77631,45.68039
2080,2100.0,79.0,239.78741,45.69859
2081,2100.0,79.0,239.76740999999998,45.71359
2082,2000.0,80.0,239.75441,45.67267
2083,2100.0,79.0,239.74751,45.70049
2084,2100.0,79.0,239.77692000000002,45.67809
2085,2100.0,79.0,239.74641,45.70189
2086,2100.0,79.0,239.75372,45.67119
2087,2100.0,79.0,239.77861000000001,45.7072
2088,2100.0,79.0,239.77811,45.675
2089,2100.0,79.0,239.75922,45.6853
2090,2100.0,79.0,239.71442000000002,45.67479
2091,2100.0,79.0,239.77391,45.70879
2092,2100.0,79.0,239.77431,45.68319
2093,2100.0,79.0,239.75421,45.6759
2094,2000.0,80.0,239.78046,45.70206
2095,2100.0,79.0,239.75462,45.69289
2096,2100.0,79.0,239.75411,45.67749
2097,2100.0,79.0,239.77231999999998,45.71009
2098,2100.0,79.0,239.71420999999998,45.67669
2099,2100.0,79.0,239.77312,45.68459
2100,2100.0,79.0,239.71172,45.67249
2101,2100.0,79.0,239.71121,45.6709
2102,2100.0,79.0,239.76012,45.6839
2103,2100.0,79.0,239.75671,45.68699
2104,2100.0,79.0,239.75552,45.68979
2105,2100.0,79.0,239.75061,45.69859
2106,2100.0,79.0,239.75281999999999,45.66806
2107,2100.0,79.0,239.78190999999998,45.7049
2108,2100.0,79.0,239.78822,45.69719
2109,2100.0,79.0,239.73112,45.68239
2110,2100.0,79.0,239.75261999999998,45.66639
2111,2100.0,79.0,239.77921,45.67199
2112,2100.0,79.0,239.77071,45.71129
2113,2100.0,79.0,239.73112,45.6844
2114,2100.0,79.0,239.78611999999998,45.6998
2115,2100.0,79.0,239.77872000000002,45.67349
2116,2100.0,79.0,239.77741,45.67659
2117,2100.0,79.0,239.78521999999998,45.7012
2118,2100.0,79.0,239.73191,45.68079
2119,2100.0,79.0,239.77541,45.68179
2120,2100.0,80.0,239.28731,47.1322
2121,2100.0,80.0,239.31432,47.1559
2122,2100.0,80.0,239.31731000000002,47.1592
2123,2100.0,80.0,239.31511999999998,47.1456
2124,2100.0,80.0,239.30351000000002,47.1172
2125,2100.0,80.0,239.27231999999998,47.13609
2126,2100.0,80.0,239.31972000000002,47.16219
2127,2100.0,80.0,239.29822000000001,47.13279
2128,2100.0,80.0,239.30441000000002,47.11879
2129,2100.0,80.0,239.29372,47.1177
2130,2100.0,80.0,239.30081,47.10949
2131,2100.0,80.0,239.31481,47.14339
2132,2100.0,80.0,239.32461,47.1494
2133,2100.0,80.0,239.33202,47.161
2134,2100.0,80.0,239.30122,47.11419
2135,2100.0,80.0,239.29822000000001,47.1653
2136,2100.0,80.0,239.32722,47.15479
2137,2100.0,80.0,239.29300999999998,47.11599
2138,2100.0,80.0,239.32832000000002,47.15649
2139,2100.0,80.0,239.31481,47.14819
2140,2100.0,80.0,239.32522,47.15139
2141,2100.0,80.0,239.31841,47.16069
2142,2100.0,80.0,239.28651000000002,47.14409
2143,2100.0,80.0,239.32380999999998,47.1452
2144,2100.0,80.0,239.29282,47.12119
2145,2100.0,80.0,239.28491,47.14249
2146,2100.0,80.0,239.32391,47.1475
2147,2100.0,80.0,239.27422,47.1382
2148,2100.0,80.0,239.28741,47.126
2149,2100.0,80.0,239.31481,47.1531
2150,2100.0,80.0,239.29871,47.16019
2151,2100.0,80.0,239.31921,47.13479
2152,2100.0,80.0,239.29832,47.16279
2153,2100.0,80.0,239.30282,47.11559
2154,2100.0,80.0,239.32632,47.15319
2155,2100.0,80.0,239.31551000000002,47.15739
2156,2100.0,80.0,239.29681,47.12759
2157,2100.0,80.0,239.29842,47.10869
2158,2100.0,80.0,239.31805,47.13337
2159,2100.0,80.0,239.31022000000002,47.1251
2160,2100.0,80.0,239.31450999999998,47.14119
2161,2100.0,80.0,239.30991,47.1233
2162,2100.0,80.0,239.33071,47.1596
2163,2100.0,80.0,239.32941,47.1582
2164,2100.0,80.0,239.30022,47.1661
2165,2100.0,80.0,239.28701999999998,47.13559
2166,2100.0,80.0,239.29591,47.12589
2167,2100.0,80.0,239.31450999999998,47.15089
2168,2500.0,85.0,239.90991,45.73
2169,2500.0,85.0,239.88801999999998,45.74069
2170,2500.0,85.0,239.88371,45.72549
2171,2500.0,85.0,239.92941000000002,45.76159
2172,2500.0,85.0,239.89484,45.75203
2173,2500.0,85.0,239.89591000000001,45.7501
2174,2500.0,85.0,239.94122,45.7744
2175,2500.0,85.0,239.94741,45.7356
2176,2500.0,85.0,239.88502,45.74659
2177,2500.0,85.0,239.95512,45.7721
2178,2500.0,85.0,239.89082000000002,45.7599
2179,2500.0,85.0,239.95711,45.76809
2180,2500.0,85.0,239.91402,45.72619
2181,2500.0,85.0,239.94112,45.74439
2182,2500.0,85.0,239.96551,45.75959
2183,2500.0,85.0,239.88702,45.7426
2184,2500.0,85.0,239.89281,45.75599
2185,2500.0,85.0,239.91201,45.72889
2186,2500.0,85.0,239.95301,45.77599
2187,2500.0,85.0,239.93462,45.75049
2188,2500.0,85.0,239.95612,45.7701
2189,2500.0,85.0,239.93041,45.75919
2190,2500.0,85.0,239.92422,45.7231
2191,2500.0,85.0,239.93151,45.75639
2192,2500.0,85.0,239.88982,45.73679
2193,2500.0,85.0,239.89381,45.75399
2194,2500.0,85.0,239.95412,45.77399
2195,2500.0,85.0,239.95692,45.76439
2196,2500.0,85.0,239.94691,45.7375
2197,2500.0,85.0,239.95011,45.75459
2198,2500.0,85.0,239.88771,45.72279
2199,2500.0,85.0,239.97462000000002,45.75089
2200,2500.0,85.0,239.96661,45.7576
2201,2500.0,85.0,239.95631,45.744
2202,2500.0,85.0,239.95150999999998,45.75259
2203,2500.0,85.0,239.94261,45.76719
2204,2500.0,85.0,239.89141,45.75779
2205,2500.0,85.0,239.89191,45.7282
2206,2500.0,85.0,239.89691,45.74809
2207,2500.0,85.0,239.88612,45.74479
2208,2500.0,85.0,239.95232,45.71629
2209,2500.0,85.0,239.95751,45.71399
2210,2500.0,85.0,239.96522,45.75459
2211,2500.0,85.0,239.88885,45.73407
2212,2500.0,85.0,239.89821999999998,45.744
2213,2500.0,85.0,239.89871,45.74159
2214,2500.0,85.0,239.93581,45.74839
2215,2500.0,85.0,239.94699,45.75906
2216,2500.0,85.0,239.95471,45.74889
2217,2500.0,85.0,239.94482,45.74149
2218,2500.0,85.0,239.90671,45.76259
2219,2500.0,85.0,239.90658000000002,45.76486
2220,2500.0,85.0,239.88412,45.7511
2221,2500.0,85.0,239.89091000000002,45.73019
2222,2500.0,85.0,239.96591,45.753
2223,2500.0,85.0,239.88021,45.75369
2224,2500.0,85.0,239.95702,45.7664
2225,2500.0,85.0,239.88900999999998,45.76199
2226,2500.0,85.0,239.90182,45.7357
2227,2500.0,85.0,239.93761,45.74669
2228,2500.0,85.0,239.94611,45.76119
2229,2500.0,85.0,239.93362000000002,45.7525
2230,2500.0,85.0,239.94392,45.765
2231,2500.0,85.0,239.90842,45.7586
2232,2500.0,85.0,239.90081,45.73769
2233,2500.0,85.0,239.88481000000002,45.7483
2234,2500.0,85.0,239.94251,45.7697
2235,2500.0,85.0,239.94492,45.76299
2236,2500.0,85.0,239.95332000000002,45.75039
2237,2500.0,85.0,239.95761,45.76209
2238,2500.0,85.0,239.90341,45.73219
2239,2500.0,85.0,239.88258000000002,45.75251
2240,2500.0,85.0,239.89791,45.74619
2241,2500.0,85.0,239.94801,45.7571
2242,2500.0,85.0,239.93250999999998,45.75449
2243,2500.0,85.0,239.95782,45.74009
2244,2500.0,85.0,239.88991,45.73209
2245,2500.0,85.0,239.89971,45.73969
2246,2500.0,85.0,239.95122,45.71819
2247,2500.0,85.0,239.90791000000002,45.76059
2248,2500.0,85.0,239.94582,45.73949
2249,2500.0,85.0,239.88911000000002,45.73869
2250,2500.0,85.0,239.95731,45.74199
2251,2500.0,85.0,239.92281,45.725
2252,2500.0,85.0,239.94231000000002,45.77213
2291,2500.0,85.0,239.95521,45.64039
2292,2500.0,85.0,240.03681,45.53579
2293,2500.0,85.0,239.89881,45.69629
2294,2500.0,85.0,240.01821,45.6364
2295,2500.0,85.0,239.94091,45.71679
2296,2500.0,85.0,239.90690999999998,45.71709
2297,2500.0,85.0,239.95721,45.63889
2298,2500.0,85.0,240.01810999999998,45.59729
2299,2500.0,85.0,239.99930999999998,45.6046
2300,2500.0,85.0,239.92741,45.71989
2301,2500.0,85.0,240.00331,45.6004
2302,2500.0,85.0,239.93581,45.66509
2303,2500.0,85.0,240.00841,45.61169
2304,2500.0,85.0,239.90031,45.69259
2305,2500.0,85.0,239.92442,45.6839
2306,2500.0,85.0,239.91550999999998,45.70879
2307,2500.0,85.0,239.89751,45.7132
2308,2500.0,85.0,239.99972,45.60799
2309,2500.0,85.0,239.92982,45.71569
2310,2500.0,85.0,239.88810999999998,45.70369
2311,2500.0,85.0,240.01830999999999,45.63199
2312,2500.0,85.0,239.90852,45.6955
2313,2500.0,85.0,239.90192000000002,45.72269
2314,2500.0,85.0,240.02251,45.54459
2315,2500.0,85.0,240.00951,45.6097
2316,2500.0,85.0,239.93621000000002,45.6671
2317,2500.0,85.0,239.90251,45.7058
2318,2500.0,85.0,239.88592,45.6988
2319,2500.0,85.0,239.92812,45.71759
2320,2500.0,85.0,239.88522,45.71679
2321,2500.0,85.0,240.01830999999999,45.62959
2322,2500.0,85.0,240.01871,45.61509
2323,2500.0,85.0,239.90552,45.70229
2324,2500.0,85.0,239.89632,45.71529
2325,2500.0,85.0,239.92162000000002,45.61149
2326,2500.0,85.0,239.95941,45.6373
2327,2500.0,85.0,239.91161,45.71359
2328,2500.0,85.0,239.92461,45.70779
2329,2500.0,85.0,239.93610999999999,45.70099
2330,2500.0,85.0,239.93011,45.68969
2331,2500.0,85.0,240.01591000000002,45.62249
2332,2500.0,85.0,240.01151,45.60579
2333,2500.0,85.0,239.89691,45.70049
2334,2500.0,85.0,240.00742,45.61369
2335,2500.0,85.0,239.94181,45.71479
2336,2500.0,85.0,239.93291,45.68739
2337,2500.0,85.0,239.94991,45.64249
2338,2500.0,85.0,239.94361,45.65599
2339,2500.0,85.0,239.93531000000002,45.7091
2340,2500.0,85.0,239.91521,45.7053
2341,2500.0,85.0,240.01482,45.62439
2342,2500.0,85.0,239.89330999999999,45.72109
2343,2500.0,85.0,239.94573,45.65396
2344,2500.0,85.0,239.90141,45.70839
2345,2500.0,85.0,239.99831,45.60989
2346,2500.0,85.0,239.93610999999999,45.66319
2347,2500.0,85.0,239.91511,45.6974
2348,2500.0,85.0,240.01821,45.63849
2349,2500.0,85.0,239.90911,45.71569
2350,2500.0,85.0,239.99371,45.61469
2351,2500.0,85.0,240.01781,45.61689
2352,2500.0,85.0,240.01791,45.61969
2353,2500.0,85.0,239.92081000000002,45.7012
2354,2500.0,85.0,239.88571000000002,45.7132
2355,2500.0,85.0,240.02071,45.6106
2356,2500.0,85.0,239.93151,45.7132
2357,2500.0,85.0,239.93571,45.66879
2358,2500.0,85.0,239.89712,45.70229
2359,2500.0,85.0,240.04121,45.55599
2360,2500.0,85.0,240.00031,45.6028
2361,2500.0,85.0,239.88713,45.70803
2362,2500.0,85.0,239.92142,45.6746
2363,2500.0,85.0,239.93552,45.70519
2364,2500.0,85.0,240.02760999999998,45.6293
2365,2500.0,85.0,239.91971999999998,45.7152
2366,2500.0,85.0,239.93621000000002,45.6989
2367,2500.0,85.0,240.01981,45.60709
2368,2500.0,85.0,239.90762,45.69799
2369,2500.0,85.0,239.89481,45.71919
2370,2500.0,85.0,239.92651,45.70609
2371,2500.0,85.0,239.92154,45.67001
2372,2500.0,85.0,239.88602,45.7012
2373,2500.0,85.0,239.92142,45.71349
2374,2500.0,85.0,240.02371,45.54279
2375,2500.0,85.0,239.94310000000002,45.71273
2376,2500.0,85.0,239.90501,45.7198
2377,2500.0,85.0,239.99561,45.6134
2378,2500.0,85.0,239.89532,45.71729
2379,2500.0,85.0,240.02911,45.61459
2380,2500.0,85.0,239.92792,45.6933
2381,2500.0,85.0,239.88810999999998,45.70609
2382,2500.0,85.0,239.90662,45.70469
2383,2500.0,85.0,239.93462,45.70731
2384,2500.0,85.0,240.03442,45.537
2385,2500.0,85.0,239.93275,45.73563
2386,2500.0,85.0,239.93732,45.69289
2387,2500.0,85.0,240.02561,45.5412
2388,2500.0,85.0,240.02891,45.6125
2389,2500.0,85.0,240.01932,45.62759
2390,2500.0,85.0,239.94781,45.65189
2391,2500.0,85.0,240.01981,45.61319
2392,2500.0,85.0,240.01842,45.63419
2393,2500.0,85.0,239.95631,45.65669
2394,2500.0,85.0,239.94681,45.64589
2395,2500.0,85.0,240.01051,45.60769
2396,2500.0,85.0,239.88351,45.71859
2397,2500.0,85.0,240.03622000000001,45.58329
2398,2500.0,85.0,239.92191,45.69069
2399,2500.0,85.0,239.92232,45.68789
2400,2500.0,85.0,239.93552,45.70309
2401,2500.0,85.0,239.89740999999998,45.69809
2402,2500.0,85.0,239.99751,45.61219
2403,2500.0,85.0,239.91412,45.69209
2404,2500.0,85.0,239.94831,45.64349
2405,2500.0,85.0,239.91980999999998,45.70309
2406,2500.0,85.0,239.92291,45.68589
2407,2100.0,79.0,239.47361999999998,45.4646
2408,2100.0,79.0,239.54771,45.51989
2409,2100.0,79.0,239.57191,45.52319
2410,2100.0,79.0,239.45972,45.46959
2411,2100.0,79.0,239.46921,45.48819
2412,2100.0,79.0,239.57191,45.5206
2413,2100.0,79.0,239.47111,45.49279
2414,2100.0,79.0,239.55651,45.51539
2415,2100.0,79.0,239.52991,45.5067
2416,2100.0,79.0,239.47351,45.46709
2417,2100.0,79.0,239.47771,45.52039
2418,2100.0,79.0,239.47832,45.5309
2419,2100.0,79.0,239.47530999999998,45.47549
2420,2100.0,79.0,239.52471,45.5169
2421,2100.0,79.0,239.46071999999998,45.47739
2422,2100.0,79.0,239.51331,45.5136
2423,2100.0,79.0,239.56882000000002,45.5383
2424,2100.0,79.0,239.46021000000002,45.47979
2425,2100.0,79.0,239.54210999999998,45.51289
2426,2100.0,79.0,239.45981999999998,45.47199
2427,2100.0,79.0,239.57722,45.55249
2428,2100.0,79.0,239.47002,45.46269
2429,2100.0,79.0,239.46961,45.48309
2430,2100.0,79.0,239.57091,45.5257
2431,2100.0,79.0,239.57671,45.5468
2432,2100.0,79.0,239.51121,45.5165
2433,2100.0,79.0,239.52631,45.51279
2434,2100.0,79.0,239.51641,45.50969
2435,2100.0,79.0,239.57661000000002,45.54149
2436,2100.0,79.0,239.46940999999998,45.4857
2437,2100.0,79.0,239.55641,45.5127
2438,2100.0,79.0,239.47401000000002,45.47789
2439,2100.0,79.0,239.47781,45.52279
2440,2100.0,79.0,239.54951,45.523
2441,2100.0,79.0,239.47341,45.46999
2442,2100.0,79.0,239.47821,45.52519
2443,2100.0,79.0,239.46921,45.49069
2444,2100.0,79.0,239.57691,45.5495
2445,2100.0,79.0,239.47181999999998,45.48029
2446,2100.0,79.0,239.56831,45.53569
2447,2100.0,79.0,239.57661000000002,45.54419
2448,2100.0,79.0,239.51810999999998,45.5072
2449,2100.0,79.0,239.52821,45.50959
2450,2100.0,79.0,239.47832,45.52789
2451,2100.0,79.0,239.46071999999998,45.4744
2452,2100.0,79.0,239.47591,45.47239
2453,2100.0,79.0,239.54231,45.5159
2454,660.0,50.0,241.18871000000001,46.0309
2455,660.0,50.0,241.18912,45.99839
2456,660.0,50.0,241.14252,46.00549
2457,660.0,50.0,241.18722,46.00269
2458,660.0,50.0,241.21401,46.0071
2459,660.0,50.0,241.23381,46.01949
2460,660.0,50.0,241.21537999999998,45.97094
2461,660.0,50.0,241.14201,46.02419
2462,660.0,50.0,241.13872,46.009
2463,660.0,50.0,241.21451000000002,45.97154
2464,660.0,50.0,241.2197,45.97452
2465,660.0,50.0,241.21105,45.97393
2466,660.0,50.0,241.21535,45.97751
2467,660.0,50.0,241.18421,46.00829
2468,660.0,50.0,241.16710999999998,46.01819
2469,660.0,50.0,241.16280999999998,46.0015
2470,660.0,50.0,241.17081000000002,46.00979
2471,660.0,50.0,241.15951,46.02269
2472,660.0,50.0,241.17322000000001,45.988
2473,660.0,50.0,241.20163,45.97387
2474,660.0,50.0,241.23071,45.99412
2475,660.0,50.0,241.15221,46.0067
2476,660.0,50.0,241.16151000000002,46.0025
2477,660.0,50.0,241.27035,45.99552
2478,660.0,50.0,241.20458000000002,45.97088
2479,660.0,50.0,241.24421999999998,46.01389
2480,660.0,50.0,241.23723999999999,45.9878
2481,660.0,50.0,241.25861,46.0047
2482,660.0,50.0,241.22848,45.99625
2483,660.0,50.0,241.17232,46.03759
2484,660.0,50.0,241.16431,46.0099
2485,660.0,50.0,241.26424,46.00039
2486,660.0,50.0,241.20150999999998,45.98052
2487,660.0,50.0,241.23081000000002,46.0058
2488,660.0,50.0,241.19131,45.99579
2489,660.0,50.0,241.19772,45.99109
2490,660.0,50.0,241.17011,46.0103
2491,660.0,50.0,241.21152,46.0099
2492,660.0,50.0,241.19251,46.02689
2493,660.0,50.0,241.15411,45.99939
2494,660.0,50.0,241.17301,46.03709
2495,660.0,50.0,241.22082,45.959
2496,660.0,50.0,241.19582,45.99249
2497,660.0,50.0,241.16550999999998,45.9927
2498,660.0,50.0,241.24021,46.01569
2499,660.0,50.0,241.14851,46.0113
2500,660.0,50.0,241.25732,46.00559
2501,660.0,50.0,241.30462,45.98118
2502,660.0,50.0,241.12872,46.03309
2503,660.0,50.0,241.19511,45.99299
2504,660.0,50.0,241.14981,46.03
2505,660.0,50.0,241.22932,45.968
2506,660.0,50.0,241.20181,46.01819
2507,660.0,50.0,241.20941,46.01159
2508,660.0,50.0,241.19392,46.02609
2509,660.0,50.0,241.18652,45.98729
2510,660.0,50.0,241.16991000000002,45.9903
2511,660.0,50.0,241.25531999999998,46.00699
2512,660.0,50.0,241.14922,46.0108
2513,660.0,50.0,241.19292000000002,45.9885
2514,660.0,50.0,241.16980999999998,46.0402
2515,660.0,50.0,241.19231000000002,45.9889
2516,660.0,50.0,241.19701,45.99159
2517,660.0,50.0,241.17061999999999,46.0398
2518,660.0,50.0,241.16751,46.00449
2519,660.0,50.0,241.19421,45.9875
2520,660.0,50.0,241.18581,45.98769
2521,660.0,50.0,241.20661,46.01419
2522,660.0,50.0,241.26556,45.99949
2523,660.0,50.0,241.25471,46.0075
2524,660.0,50.0,241.25931,46.00419
2525,660.0,50.0,241.12241,46.0384
2526,660.0,50.0,241.20771000000002,46.0131
2527,660.0,50.0,241.22912,45.99575
2528,660.0,50.0,241.23482,45.99018
2529,660.0,50.0,241.13711,46.02749
2530,660.0,50.0,241.17191,46.0384
2531,660.0,50.0,241.23011,45.96079
2532,660.0,50.0,241.14111,46.03679
2533,660.0,50.0,241.14642,46.0109
2534,660.0,50.0,241.16011,45.99629
2535,660.0,50.0,241.21242,46.00869
2536,660.0,50.0,241.20498,45.98471
2537,660.0,50.0,241.15631000000002,46.02509
2538,660.0,50.0,241.24512,46.0136
2539,660.0,50.0,241.14712,46.0207
2540,660.0,50.0,241.17861,45.98349
2541,660.0,50.0,241.14521000000002,46.00279
2542,660.0,50.0,241.18511,45.98809
2543,660.0,50.0,241.22223,46.00089
2544,660.0,50.0,241.18881,45.99899
2545,660.0,50.0,241.26918,45.99653
2546,660.0,50.0,241.20071000000002,45.99489
2547,660.0,50.0,241.19833,45.98194
2548,660.0,50.0,241.26121,46.0029
